order_id,customer_id,order_date,product_category,order_value,customer_age,customer_region
1357,413,2025-02-23,Clothing,60.89,26.0,East
1358,162,2026-03-04,Sports,61.43,39.0,Central
1359,124,2026-02-14,Electronics,48.08,30.0,South
1360,439,2025-06-06,Electronics,34.53,50.0,North
1361,99,2025-04-03,Clothing,11.3,34.0,Central
1362,81,2024-10-17,Home,18.12,40.0,East
1363,422,2025-01-20,Electronics,31.44,25.0,Central
1364,243,2025-10-19,Grocery,8.44,31.0,South
1365,666,2024-12-21,Beauty,10.42,34.0,West
1366,22,2025-06-14,Clothing,25.56,39.0,Central
1367,363,2024-12-15,Clothing,55.59,44.0,North
1368,544,2025-12-03,Grocery,21.1,49.0,Central
1369,1156,2026-02-20,Electronics,33.11,37.0,West
1370,762,2026-02-03,Home,44.29,48.0,Central
1371,1057,2024-09-17,Beauty,22.26,27.0,North
1372,412,2026-01-22,Grocery,11.76,34.0,East
1373,540,2024-10-15,Sports,20.77,18.0,North
1374,505,2025-02-07,Home,21.38,48.0,Central
1375,1065,2025-12-18,Clothing,29.68,41.0,North
1376,1152,2024-11-25,Grocery,13.1,20.0,North
1377,1155,2025-12-19,Clothing,12.97,39.0,Central
1378,903,2025-12-19,Beauty,11.34,18.0,South
1379,604,2025-04-30,Clothing,24.13,32.0,East
1380,650,2025-10-02,Electronics,51.95,18.0,South
1381,1177,2025-09-30,Home,19.97,26.0,West
1382,342,2025-11-21,Beauty,9.17,43.0,North
1383,417,2025-04-12,Home,51.05,41.0,East
1384,1077,2026-02-20,Beauty,33.71,,East
1385,464,2025-10-25,Grocery,3.66,42.0,South
1386,283,2025-05-12,Beauty,40.38,32.0,South
1387,673,2025-06-17,Clothing,17.72,38.0,North
1388,391,2025-02-22,Grocery,13.51,37.0,West
1389,1070,2025-11-10,Sports,43.74,46.0,North
1390,1091,2025-03-22,Grocery,32.48,36.0,South
1391,368,2025-01-20,Grocery,22.0,39.0,South
1392,636,2025-08-09,Home,27.85,41.0,East
1393,1181,2025-10-19,Clothing,8.8,18.0,West
1394,891,2025-05-11,Grocery,3.57,33.0,East
1395,259,2025-04-28,Home,40.82,24.0,Central
1396,709,2026-01-15,Beauty,40.44,37.0,West
1397,744,2025-05-05,Beauty,11.09,38.0,Central
1398,785,2025-12-13,Grocery,10.25,38.0,West
1399,31,2025-05-03,Electronics,28.75,36.0,North
1400,360,2024-10-19,Beauty,12.73,25.0,Central
1401,1026,2025-05-20,Grocery,22.97,37.0,West
1402,290,2025-01-19,Grocery,13.74,40.0,East
1403,360,2025-09-20,Grocery,10.5,25.0,North
1404,387,2024-10-24,Electronics,197.88,34.0,North
1405,213,2024-12-23,Grocery,5.1,43.0,West
1406,187,2024-10-27,Home,33.48,29.0,East
1407,417,2025-01-30,Sports,11.77,,West
1408,1050,2025-03-21,Grocery,10.97,18.0,South
1409,2,2025-05-27,Home,26.35,52.0,East
1410,340,2024-10-21,Grocery,20.0,38.0,North
1411,73,2024-12-03,Grocery,10.3,29.0,North
1412,674,2025-07-24,Beauty,14.5,27.0,North
1413,301,2026-01-19,Clothing,16.99,18.0,Central
1414,951,2026-03-05,Sports,11.56,34.0,East
1415,703,2025-10-31,Electronics,58.71,31.0,Central
1416,941,2026-02-01,Grocery,14.27,42.0,West
1417,762,2025-11-12,Clothing,26.08,48.0,West
1418,527,2026-01-06,Grocery,11.56,29.0,East
1419,1034,2024-09-23,Beauty,16.1,22.0,Central
1420,572,2026-01-14,Home,48.8,35.0,Central
1421,1140,2025-04-02,Clothing,37.08,28.0,West
1422,1194,2025-08-29,Electronics,93.88,21.0,North
1423,707,2025-12-02,Home,30.14,43.0,West
1424,810,2025-02-21,Beauty,40.7,25.0,North
1425,307,2024-09-28,Grocery,9.39,22.0,North
1426,978,2025-01-04,Grocery,10.68,25.0,West
1427,806,2024-09-26,Grocery,24.69,19.0,Central
1428,1084,2025-04-22,Clothing,33.32,25.0,North
1429,321,2025-03-08,Electronics,33.75,29.0,North
1430,946,2025-12-17,Grocery,6.43,31.0,Central
1431,565,2024-12-01,Clothing,17.77,51.0,North
1432,223,2025-01-27,Clothing,13.32,33.0,North
1433,206,2025-10-20,Grocery,33.92,32.0,West
1434,675,2025-08-27,Sports,34.86,32.0,Central
1435,384,2025-04-11,Electronics,25.37,40.0,East
1436,123,2026-02-27,Clothing,10.73,20.0,East
1437,513,2024-12-20,Electronics,25.18,38.0,South
1438,784,2025-10-06,Clothing,14.36,27.0,South
1439,383,2026-01-25,Beauty,16.36,33.0,West
1440,1147,2025-09-09,Electronics,78.4,39.0,Central
1441,936,2024-12-10,Electronics,22.49,30.0,South
1442,616,2025-10-09,Sports,87.27,35.0,South
1443,1122,2025-05-19,Beauty,10.26,47.0,South
1444,520,2024-12-23,Beauty,7.76,37.0,North
1445,168,2026-02-16,Grocery,33.19,23.0,South
1446,44,2025-01-20,Grocery,26.63,37.0,North
1447,1126,2025-10-02,Home,21.6,25.0,West
1448,1152,2025-02-24,Electronics,50.5,20.0,South
1449,888,2025-11-25,Home,30.76,49.0,West
1450,124,2025-12-21,Beauty,19.62,30.0,East
1451,353,2025-01-05,Clothing,9.23,34.0,Central
1452,50,2024-12-25,Clothing,4.53,46.0,Central
1453,62,2024-09-23,Electronics,24.2,22.0,South
1454,296,2025-03-06,Clothing,59.72,27.0,North
1455,687,2025-06-28,Home,73.37,48.0,West
1456,79,2025-11-21,Home,20.6,18.0,North
1457,1182,2025-09-28,Electronics,22.61,35.0,South
1458,547,2025-03-22,Home,28.48,28.0,North
1459,317,2025-09-01,Electronics,52.28,33.0,Central
1460,620,2025-06-18,Home,34.56,27.0,North
1461,949,2025-12-06,Grocery,2.65,46.0,East
1462,376,2025-07-12,Home,160.29,50.0,East
1463,58,2025-10-29,Home,47.55,47.0,West
1464,62,2026-01-05,Clothing,17.84,22.0,South
1465,1023,2025-12-25,Electronics,26.1,27.0,Central
1466,134,2025-05-31,Beauty,32.69,29.0,West
1467,763,2025-08-21,Grocery,16.22,24.0,East
1468,462,2026-01-12,Home,25.47,40.0,South
1469,934,2025-06-02,Sports,29.09,43.0,Central
1470,73,2025-12-08,Beauty,16.89,29.0,West
1471,1078,2026-02-26,Clothing,25.56,43.0,South
1472,838,2025-12-25,Home,37.27,18.0,South
1473,540,2025-07-07,Sports,27.15,18.0,North
1474,249,2024-10-07,Electronics,47.83,37.0,North
1475,1173,2025-10-27,Grocery,27.8,39.0,North
1476,363,2025-10-04,Grocery,4.62,44.0,North
1477,589,2025-10-26,Beauty,11.2,37.0,North
1478,473,2025-08-27,Clothing,20.41,47.0,Central
1479,277,2025-02-12,Grocery,7.78,28.0,West
1480,500,2025-09-14,Clothing,15.84,27.0,Central
1481,182,2025-03-16,Beauty,39.15,20.0,West
1482,2,2024-11-06,Electronics,36.74,52.0,West
1483,348,2024-10-12,Beauty,6.03,48.0,North
1484,135,2025-05-06,Home,18.7,24.0,West
1485,498,2025-02-14,Sports,22.88,50.0,South
1486,1036,2024-10-26,Beauty,18.51,24.0,East
1487,196,2025-01-06,Clothing,28.04,50.0,Central
1488,2,2025-09-26,Home,32.04,52.0,Central
1489,134,2025-12-25,Grocery,11.09,29.0,South
1490,610,2026-01-03,Sports,10.8,49.0,
1491,330,2024-11-15,Clothing,15.41,30.0,North
1492,588,2025-05-10,Home,16.59,26.0,North
1493,36,2025-09-27,Beauty,15.23,34.0,North
1494,400,2025-09-01,Grocery,18.24,49.0,North
1495,493,2025-10-05,Beauty,23.04,45.0,West
1496,518,2024-12-28,Grocery,19.76,37.0,South
1497,662,2025-04-10,Clothing,15.95,33.0,North
1498,937,2024-11-17,Electronics,99.3,53.0,Central
1499,561,2025-09-25,Clothing,30.08,27.0,East
1500,1010,2025-06-24,Electronics,42.97,32.0,South
1501,636,2025-12-31,Sports,31.73,41.0,East
1502,313,2024-09-28,Clothing,13.39,25.0,East
1503,275,2025-06-03,Electronics,11.33,45.0,East
1504,387,2025-05-12,Beauty,12.56,34.0,West
1505,717,2025-07-26,Beauty,28.31,27.0,Central
1506,291,2025-10-11,Grocery,12.65,30.0,South
1507,1098,2024-10-10,Sports,20.35,30.0,East
1508,576,2025-06-15,Grocery,7.25,29.0,North
1509,1036,2025-03-07,Electronics,12.42,24.0,Central
1510,820,2026-02-14,Electronics,94.45,39.0,South
1511,401,2025-10-08,Beauty,15.96,36.0,South
1512,274,2024-12-27,Grocery,9.31,44.0,Central
1513,893,2026-01-18,Grocery,8.05,38.0,East
1514,397,2026-01-11,Beauty,38.37,23.0,North
1515,297,2024-12-24,Grocery,20.45,33.0,South
1516,1117,2025-09-21,Electronics,22.48,39.0,South
1517,580,2025-10-10,Home,48.47,29.0,Central
1518,59,2025-05-05,Home,22.09,35.0,East
1519,594,2025-11-21,Grocery,8.35,32.0,South
1520,553,2026-02-11,Clothing,16.84,34.0,East
1521,1037,2026-03-04,Sports,13.81,42.0,East
1522,854,2026-01-23,Clothing,9.09,38.0,North
1523,230,2025-12-11,Grocery,19.2,28.0,Central
1524,181,2025-02-24,Grocery,10.56,29.0,North
1525,725,2025-09-27,Clothing,29.09,46.0,Central
1526,57,2026-01-27,Sports,26.25,27.0,West
1527,383,2026-02-27,Clothing,27.91,33.0,North
1528,166,2025-06-22,Grocery,3.53,30.0,West
1529,25,2024-12-08,Electronics,23.88,25.0,West
1530,1103,2025-09-05,Grocery,16.96,32.0,West
1531,108,2026-01-31,Clothing,9.35,57.0,East
1532,12,2025-11-03,Sports,27.64,40.0,North
1533,1120,2025-06-10,Home,10.46,47.0,North
1534,226,2025-11-25,Grocery,12.17,29.0,West
1535,980,2024-09-24,Clothing,52.77,48.0,North
1536,38,2025-01-18,Grocery,19.18,38.0,South
1537,185,2025-09-01,Grocery,3.97,49.0,East
1538,133,2024-10-09,Electronics,66.83,29.0,North
1539,848,2025-09-12,Electronics,119.88,48.0,West
1540,745,2025-12-21,Home,129.09,34.0,Central
1541,571,2024-10-16,Beauty,24.04,39.0,Central
1542,290,2024-10-04,Grocery,5.31,40.0,North
1543,107,2025-09-19,Sports,28.68,40.0,East
1544,684,2025-04-19,Electronics,104.67,31.0,Central
1545,277,2025-12-03,Clothing,17.95,28.0,South
1546,709,2025-03-25,Beauty,33.8,37.0,West
1547,825,2025-02-27,Grocery,7.28,39.0,East
1548,1020,2025-02-16,Electronics,50.23,38.0,South
1549,593,2025-05-03,Home,5.41,26.0,South
1550,6,2025-02-19,Clothing,11.36,24.0,West
1551,337,2025-05-11,Beauty,18.01,31.0,North
1552,1025,2024-12-19,Grocery,9.69,51.0,Central
1553,640,2025-11-30,Beauty,8.28,41.0,East
1554,743,2025-06-18,Grocery,8.93,36.0,North
1555,550,2025-07-25,Grocery,14.69,48.0,West
1556,196,2025-05-22,Clothing,19.07,50.0,East
1557,1077,2025-12-20,Beauty,18.75,39.0,South
1558,928,2025-09-13,Grocery,18.7,26.0,Central
1559,1195,2024-10-07,Beauty,14.71,27.0,West
1560,1027,2026-01-09,Grocery,27.24,42.0,East
1561,350,2025-03-28,Electronics,22.19,28.0,Central
1562,306,2025-03-13,Clothing,63.87,24.0,East
1563,299,2025-06-23,Grocery,23.5,44.0,East
1564,1103,2026-02-16,Sports,17.84,32.0,North
1565,669,2026-02-16,Clothing,16.88,23.0,North
1566,546,2025-10-09,Home,27.29,18.0,East
1567,1162,2026-01-10,Electronics,57.53,28.0,East
1568,725,2026-01-15,Electronics,77.47,46.0,West
1569,1092,2025-12-10,Home,10.78,40.0,East
1570,1182,2025-11-24,Beauty,23.5,35.0,East
1571,96,2024-12-09,Home,6.77,51.0,Central
1572,434,2025-03-27,Electronics,36.12,45.0,Central
1573,881,2026-02-18,Home,57.67,28.0,South
1574,976,2025-04-01,Home,10.3,28.0,Central
1575,179,2025-12-23,Clothing,7.69,47.0,Central
1576,383,2025-07-22,Home,27.52,33.0,North
1577,658,2026-02-14,Clothing,46.18,25.0,South
1578,960,2026-01-17,Beauty,21.97,33.0,South
1579,136,2025-12-25,Sports,7.05,31.0,West
1580,721,2025-07-15,Sports,8.05,23.0,East
1581,356,2025-06-29,Beauty,19.17,29.0,East
1582,260,2025-08-28,Home,11.88,24.0,West
1583,619,2025-04-06,Home,26.16,47.0,South
1584,497,2025-02-10,Grocery,13.56,49.0,South
1585,763,2025-02-06,Electronics,29.94,24.0,Central
1586,382,2025-04-28,Clothing,59.67,21.0,Central
1587,988,2025-05-16,Grocery,17.17,37.0,West
1588,94,2025-06-14,Sports,45.71,59.0,South
1589,1035,2025-10-29,Beauty,31.41,47.0,North
1590,36,2025-06-17,Electronics,36.71,34.0,South
1591,884,2026-03-01,Clothing,17.87,28.0,East
1592,416,2024-10-01,Home,20.16,30.0,South
1593,461,2025-08-19,Clothing,30.22,37.0,Central
1594,23,2025-01-22,Beauty,12.24,33.0,West
1595,843,2024-10-06,Sports,62.2,49.0,East
1596,199,2025-06-11,Clothing,12.84,31.0,South
1597,791,2024-11-26,Grocery,13.71,49.0,South
1598,871,2025-06-21,Clothing,17.51,32.0,East
1599,1015,2025-12-25,Grocery,9.2,31.0,West
1600,850,2026-02-20,Clothing,73.95,49.0,North
1601,362,2025-12-23,Grocery,9.26,44.0,Central
1602,887,2024-10-14,Grocery,10.04,45.0,North
1603,992,2025-06-23,Clothing,13.48,49.0,South
1604,381,2025-09-15,Grocery,12.35,37.0,Central
1605,150,2025-07-09,Home,22.68,50.0,North
1606,1069,2025-10-19,Grocery,6.16,32.0,North
1607,178,2024-11-21,Beauty,14.01,39.0,West
1608,713,2024-09-13,Grocery,17.37,,South
1609,284,2026-01-20,Grocery,22.32,38.0,North
1610,152,2025-02-11,Grocery,12.23,32.0,North
1611,932,2025-09-06,Home,24.97,41.0,North
1612,173,2026-02-09,Clothing,16.17,28.0,East
1613,805,2024-10-25,Electronics,29.72,34.0,South
1614,832,2026-02-01,Grocery,6.94,52.0,West
1615,73,2025-11-15,Sports,8.68,29.0,Central
1616,208,2026-02-21,Grocery,7.91,28.0,North
1617,954,2025-06-25,Clothing,34.55,23.0,South
1618,609,2025-04-17,Beauty,14.01,43.0,North
1619,146,2025-09-14,Grocery,9.79,44.0,South
1620,1191,2026-01-27,Clothing,16.13,39.0,South
1621,318,2026-01-03,Beauty,38.15,45.0,West
1622,5,2024-10-18,Clothing,11.51,52.0,South
1623,1109,2024-12-26,Grocery,14.23,40.0,East
1624,20,2024-10-17,Clothing,19.28,18.0,West
1625,665,2025-05-24,Grocery,12.55,40.0,Central
1626,1192,2025-05-16,Sports,25.58,34.0,South
1627,694,2025-01-06,Home,24.94,40.0,South
1628,702,2025-04-08,Electronics,64.65,60.0,Central
1629,466,2025-07-14,Grocery,11.84,26.0,South
1630,153,2025-09-30,Home,68.64,39.0,West
1631,688,2025-06-17,Home,24.75,46.0,West
1632,1077,2026-01-31,Grocery,4.34,39.0,East
1633,110,2025-11-23,Beauty,26.51,50.0,South
1634,1057,2025-02-01,Electronics,50.83,27.0,North
1635,499,2024-11-23,Beauty,18.43,33.0,East
1636,644,2026-01-11,Clothing,17.19,31.0,East
1637,199,2026-01-13,Grocery,3.39,31.0,West
1638,747,2026-01-19,Home,7.49,47.0,West
1639,219,2025-01-03,Beauty,48.58,45.0,Central
1640,328,2025-09-19,Clothing,14.14,20.0,Central
1641,866,2025-09-11,Grocery,21.51,43.0,West
1642,61,2026-02-28,Beauty,6.91,42.0,North
1643,537,2024-09-27,Grocery,6.43,33.0,East
1644,714,2025-07-15,Clothing,30.18,32.0,West
1645,159,2024-12-31,Home,22.66,35.0,East
1646,354,2025-02-17,Grocery,16.64,40.0,North
1647,413,2025-12-20,Grocery,11.95,26.0,East
1648,797,2024-12-29,Grocery,10.64,42.0,South
1649,1173,2025-05-13,Sports,14.69,39.0,South
1650,1004,2025-04-14,Clothing,9.81,21.0,Central
1651,228,2025-11-18,Home,55.92,43.0,East
1652,22,2024-12-04,Sports,56.58,39.0,East
1653,63,2024-10-19,Home,12.92,40.0,East
1654,715,2025-07-30,Electronics,20.71,29.0,East
1655,188,2026-01-16,Electronics,32.61,28.0,South
1656,278,2024-12-03,Clothing,24.64,30.0,East
1657,1017,2024-11-12,Electronics,36.02,36.0,South
1658,1049,2025-06-06,Sports,29.82,47.0,West
1659,1007,2025-04-28,Beauty,17.55,55.0,North
1660,305,2025-11-06,Clothing,18.75,36.0,Central
1661,744,2026-01-29,Clothing,85.44,38.0,West
1662,733,2024-10-13,Beauty,13.19,42.0,East
1663,223,2025-06-19,Grocery,32.24,,South
1664,665,2025-10-09,Beauty,43.07,40.0,South
1665,631,2025-02-25,Clothing,27.18,30.0,West
1666,476,2026-02-20,Home,7.59,42.0,West
1667,902,2026-01-22,Beauty,18.42,27.0,West
1668,814,2025-10-26,Electronics,29.5,33.0,Central
1669,640,2025-07-06,Grocery,12.2,41.0,East
1670,871,2025-08-20,Beauty,9.55,32.0,West
1671,916,2025-11-25,Clothing,31.62,45.0,East
1672,681,2025-08-29,Clothing,36.27,18.0,West
1673,322,2025-09-07,Electronics,81.06,22.0,East
1674,911,2025-05-27,Clothing,15.97,19.0,West
1675,862,2025-05-07,Home,12.76,45.0,North
1676,1181,2024-11-15,Grocery,14.88,18.0,South
1677,180,2024-12-26,Clothing,57.61,46.0,South
1678,504,2025-09-30,Beauty,18.85,43.0,Central
1679,1110,2024-11-04,Grocery,15.81,40.0,East
1680,618,2025-05-29,Electronics,34.89,42.0,South
1681,1132,2025-11-25,Home,17.82,21.0,East
1682,15,2025-09-04,Beauty,26.83,27.0,East
1683,43,2025-01-30,Electronics,37.69,45.0,Central
1684,956,2024-12-18,Beauty,23.03,33.0,Central
1685,431,2025-08-16,Grocery,16.34,52.0,Central
1686,625,2025-12-11,Clothing,24.74,35.0,Central
1687,514,2025-11-23,Sports,30.88,41.0,North
1688,490,2026-01-10,Beauty,10.84,39.0,South
1689,1128,2025-02-22,Electronics,23.21,33.0,East
1690,113,2025-06-08,Electronics,39.16,28.0,West
1691,927,2025-07-06,Electronics,39.73,35.0,South
1692,1068,2025-03-09,Grocery,8.81,35.0,West
1693,789,2024-12-14,Beauty,20.89,50.0,North
1694,475,2025-01-01,Beauty,31.17,19.0,South
1695,193,2025-12-22,Electronics,81.91,33.0,South
1696,820,2025-04-22,Clothing,46.87,39.0,Central
1697,563,2024-11-15,Clothing,9.13,48.0,West
1698,180,2025-01-13,Grocery,6.0,46.0,East
1699,432,2025-09-10,Home,20.26,33.0,Central
1700,1154,2025-08-06,Electronics,42.15,28.0,Central
1701,319,2024-11-11,Grocery,10.45,23.0,South
1702,215,2026-02-17,Home,17.3,42.0,West
1703,819,2025-05-27,Sports,18.41,29.0,South
1704,240,2026-01-03,Grocery,16.11,42.0,East
1705,1104,2024-11-08,Electronics,18.09,41.0,North
1706,1031,2026-02-14,Electronics,163.88,41.0,East
1707,1181,2026-02-22,Grocery,12.2,18.0,East
1708,1096,2025-09-10,Electronics,75.46,43.0,North
1709,293,2025-11-18,Home,17.02,51.0,East
1710,255,2025-06-12,Grocery,17.01,32.0,West
1711,412,2025-09-26,Grocery,12.8,34.0,West
1712,564,2025-08-26,Beauty,30.23,18.0,North
1713,1056,2025-05-05,Clothing,17.83,36.0,North
1714,881,2025-05-08,Home,61.15,28.0,South
1715,774,2024-10-18,Home,9.85,26.0,Central
1716,1055,2025-06-20,Beauty,31.95,54.0,Central
1717,776,2025-05-06,Home,25.88,35.0,South
1718,455,2025-03-05,Beauty,9.81,23.0,West
1719,496,2025-12-02,Home,77.75,48.0,East
1720,621,2025-03-11,Clothing,60.9,33.0,Central
1721,107,2024-11-26,Clothing,5.79,40.0,North
1722,891,2025-09-16,Clothing,22.33,33.0,East
1723,784,2025-11-30,Clothing,30.67,27.0,East
1724,878,2025-09-01,Grocery,15.71,33.0,South
1725,641,2025-10-09,Clothing,49.86,32.0,North
1726,940,2025-04-25,Clothing,44.02,51.0,North
1727,1140,2024-11-25,Grocery,14.13,28.0,East
1728,684,2025-04-18,Clothing,78.75,31.0,West
1729,534,2025-12-29,Beauty,31.71,42.0,West
1730,126,2025-09-18,Electronics,32.53,38.0,North
1731,935,2025-02-27,Beauty,12.98,30.0,Central
1732,1085,2025-09-09,Electronics,84.7,31.0,South
1733,840,2025-04-24,Beauty,11.23,38.0,Central
1734,1039,2025-02-25,Beauty,14.14,44.0,North
1735,1034,2025-09-10,Grocery,10.44,22.0,Central
1736,958,2025-03-22,Sports,27.35,39.0,Central
1737,604,2025-08-04,Grocery,10.73,32.0,Central
1738,120,2025-12-24,Electronics,18.23,46.0,Central
1739,4,2025-08-18,Beauty,36.3,22.0,South
1740,246,2025-07-11,Clothing,15.76,18.0,West
1741,518,2026-03-05,Electronics,134.98,37.0,East
1742,893,2024-11-09,Clothing,24.1,38.0,East
1743,547,2025-05-25,Grocery,25.78,28.0,Central
1744,28,2026-02-15,Grocery,17.6,18.0,South
1745,253,2024-11-23,Grocery,26.53,36.0,East
1746,1176,2024-11-30,Grocery,16.97,30.0,Central
1747,1186,2026-02-28,Home,27.76,39.0,South
1748,453,2025-12-08,Electronics,77.41,34.0,North
1749,966,2025-08-22,Electronics,178.53,26.0,South
1750,864,2025-06-06,Home,20.5,39.0,West
1751,1118,2025-02-08,Grocery,19.42,26.0,Central
1752,1066,2025-07-20,Clothing,20.02,28.0,North
1753,755,2025-04-10,Beauty,24.49,41.0,West
1754,474,2026-03-01,Sports,22.66,38.0,East
1755,752,2025-03-16,Clothing,5.5,45.0,West
1756,383,2024-10-28,Grocery,10.69,33.0,West
1757,418,2025-05-26,Beauty,32.93,45.0,Central
1758,731,2025-07-04,Beauty,11.42,32.0,South
1759,686,2025-09-27,Clothing,34.9,,South
1760,698,2024-10-07,Grocery,13.45,18.0,East
1761,462,2026-02-17,Grocery,10.74,40.0,East
1762,491,2025-10-03,Electronics,69.17,30.0,East
1763,13,2025-12-22,Sports,33.25,26.0,North
1764,723,2024-11-24,Home,31.02,32.0,North
1765,691,2025-06-19,Clothing,36.95,35.0,Central
1766,1123,2024-10-24,Home,27.23,35.0,North
1767,606,2025-03-12,Beauty,6.74,32.0,East
1768,562,2025-05-10,Electronics,32.02,24.0,West
1769,82,2025-05-31,Beauty,6.12,37.0,North
1770,237,2025-11-17,Clothing,29.8,28.0,South
1771,406,2025-05-07,Clothing,34.39,38.0,South
1772,453,2025-03-01,Electronics,70.68,34.0,East
1773,436,2024-10-01,Electronics,53.87,50.0,South
1774,473,2025-05-14,Sports,39.49,47.0,West
1775,923,2024-10-16,Electronics,15.6,21.0,South
1776,158,2024-10-12,Clothing,18.83,18.0,North
1777,399,2025-05-28,Clothing,8.59,63.0,North
1778,196,2025-07-12,Electronics,32.4,50.0,South
1779,370,2025-12-19,Clothing,52.97,20.0,South
1780,822,2025-10-13,Home,46.44,28.0,Central
1781,57,2024-11-17,Clothing,29.89,27.0,North
1782,408,2025-12-22,Clothing,18.01,29.0,East
1783,29,2025-08-04,Home,13.28,,East
1784,1146,2025-02-22,Grocery,13.48,24.0,West
1785,873,2025-10-28,Home,46.93,40.0,West
1786,293,2024-09-26,Electronics,51.37,51.0,North
1787,238,2025-03-21,Electronics,15.51,27.0,West
1788,119,2026-02-19,Home,25.66,36.0,South
1789,568,2025-10-24,Beauty,5.74,44.0,West
1790,905,2025-01-31,Beauty,29.29,39.0,North
1791,702,2024-11-25,Clothing,13.25,60.0,West
1792,1058,2024-10-22,Clothing,9.64,31.0,West
1793,413,2024-12-02,Home,39.37,26.0,West
1794,334,2026-01-25,Electronics,56.19,28.0,North
1795,574,2025-02-05,Home,27.71,28.0,West
1796,243,2026-01-06,Electronics,149.63,31.0,West
1797,1171,2026-01-24,Beauty,26.46,25.0,East
1798,223,2025-02-26,Grocery,8.18,33.0,South
1799,575,2025-06-21,Electronics,54.85,34.0,North
1800,627,2025-03-22,Grocery,10.15,33.0,South
1801,69,2024-12-02,Clothing,42.95,37.0,West
1802,563,2026-01-28,Home,28.53,48.0,East
1803,546,2025-05-26,Electronics,50.46,18.0,West
1804,312,2024-12-11,Clothing,8.45,41.0,West
1805,154,2025-07-12,Beauty,18.75,47.0,West
1806,55,2025-05-28,Beauty,17.48,53.0,
1807,11,2025-06-11,Electronics,21.73,37.0,West
1808,578,2024-11-02,Sports,19.34,32.0,East
1809,108,2026-02-08,Clothing,26.09,57.0,North
1810,1152,2024-11-17,Beauty,18.03,20.0,Central
1811,294,2024-12-21,Grocery,5.17,26.0,Central
1812,784,2024-12-23,Clothing,17.05,27.0,East
1813,809,2025-07-27,Clothing,15.17,49.0,Central
1814,595,2025-06-01,Grocery,13.54,31.0,Central
1815,1061,2025-08-19,Electronics,42.29,39.0,East
1816,133,2025-10-22,Grocery,9.41,29.0,West
1817,281,2024-11-19,Home,18.39,48.0,West
1818,303,2025-06-06,Grocery,12.55,24.0,South
1819,163,2025-02-09,Grocery,21.48,20.0,North
1820,354,2026-01-11,Sports,26.11,40.0,East
1821,376,2025-01-04,Home,56.61,50.0,West
1822,918,2025-03-16,Sports,43.61,40.0,South
1823,362,2024-09-14,Electronics,98.61,44.0,West
1824,1053,2025-12-24,Grocery,27.39,37.0,West
1825,928,2025-05-19,Electronics,102.61,26.0,West
1826,1082,2025-06-03,Electronics,20.11,39.0,South
1827,127,2025-05-20,Grocery,17.77,26.0,East
1828,1182,2026-02-05,Beauty,37.55,35.0,North
1829,737,2025-06-24,Home,55.8,40.0,South
1830,1179,2025-09-26,Home,15.18,35.0,North
1831,426,2025-04-07,Electronics,59.6,42.0,North
1832,1144,2025-11-01,Home,25.22,45.0,South
1833,707,2025-07-15,Clothing,60.84,43.0,East
1834,87,2025-04-06,Sports,9.61,30.0,East
1835,493,2026-01-31,Clothing,12.66,45.0,South
1836,166,2025-01-06,Grocery,4.07,30.0,Central
1837,1130,2025-02-13,Grocery,13.14,18.0,East
1838,366,2026-02-04,Home,93.75,39.0,Central
1839,267,2026-01-31,Sports,21.51,30.0,West
1840,664,2024-12-02,Beauty,19.21,39.0,North
1841,511,2025-10-05,Home,33.53,38.0,Central
1842,117,2024-11-27,Sports,20.61,22.0,Central
1843,980,2025-06-10,Home,30.02,48.0,West
1844,1015,2025-09-03,Clothing,25.41,31.0,East
1845,892,2025-10-10,Home,14.51,39.0,East
1846,741,2025-03-16,Grocery,11.39,36.0,East
1847,484,2026-01-06,Grocery,18.81,41.0,West
1848,651,2025-08-01,Clothing,35.06,47.0,East
1849,626,2025-09-01,Grocery,26.27,39.0,North
1850,199,2025-12-13,Sports,27.02,31.0,North
1851,99,2025-08-28,Sports,27.35,34.0,North
1852,304,2025-05-25,Clothing,31.5,28.0,South
1853,546,2025-03-06,Home,16.87,18.0,South
1854,193,2026-01-19,Clothing,13.72,33.0,Central
1855,129,2024-11-20,Grocery,11.18,29.0,South
1856,1023,2024-11-17,Clothing,9.35,27.0,South
1857,450,2025-02-26,Grocery,15.38,27.0,South
1858,702,2024-10-23,Clothing,37.69,60.0,East
1859,629,2025-07-18,Grocery,7.87,39.0,West
1860,883,2024-12-18,Grocery,15.65,35.0,East
1861,888,2025-02-07,Grocery,8.26,49.0,Central
1862,356,2025-05-07,Sports,12.01,29.0,Central
1863,1018,2025-11-30,Grocery,41.37,32.0,Central
1864,446,2025-05-09,Clothing,11.01,44.0,Central
1865,1003,2024-11-05,Electronics,18.64,28.0,South
1866,486,2024-09-21,Clothing,22.85,22.0,East
1867,134,2025-07-08,Electronics,47.19,29.0,South
1868,913,2025-10-24,Grocery,17.98,34.0,West
1869,37,2025-01-27,Home,80.08,18.0,North
1870,927,2026-01-24,Electronics,25.2,35.0,South
1871,52,2025-12-15,Home,17.03,22.0,North
1872,249,2025-05-07,Electronics,105.47,,West
1873,725,2024-09-18,Clothing,35.29,46.0,West
1874,1130,2025-09-10,Clothing,32.46,18.0,North
